aid	bvid	created	title	length	description	play	comment	review	coin	danmaku	favorite	like	reply	share
49502477	BV1tb411j7yG	1555403233	【合集】张维为《这就是中国》第一季度（12期）精彩片段	185:20	东方卫视每周一晚上21:30政论类节目《这就是中国》，已经播出了超过12期！现在，我们把第一季度也就是前12期节目当中的精彩片段做了一个汇总，让喜欢的同学可以一次看个够啦！	180585	68	9	1591	9	5261	3575	68	718
61010614	BV1bt411P7Ry	1564224526	【维为道来】中国人在法国旧地盘建海军基地？当地媒体：法国人没钱	03:17	张维为《这就是中国》第二十七期精彩片段3	145667	394	167	254	167	307	3876	394	40
51135027	BV1E4411x7vq	1556765964	【维为道来】欧洲学者问我，中国为什么不接受西方的“现代性”？	05:43	张维为《这就是中国》第十六期精彩片段1	139265	683	484	419	484	631	3043	683	121
60806361	BV1Qt411j7Uq	1564110865	【维为道来】美国对华为的无赖手段，反而在让越多国家认可中国！	03:31	张维为《这就是中国》第二十七期精彩片段1	93344	331	166	373	166	305	3477	331	70
67152282	BV1rJ411N7ju	1568010952	【维为道来】中国人没有信仰？我们的信仰在我们文化历史里	03:20	张维为《这就是中国》第三十三期精彩片段3	103773	39	8	744	8	704	5431	39	273
69921246	BV1DE411Q7NL	1570105323	【国庆特别合集（二）】【关键抉择】【张维为·陈平·文一·孟捷·袁岚峰】	100:42	观视频工作室国庆特别合集第二期：关键抉择	240305	64	3892	4653	3892	6879	8984	64	1178
79944457	BV1NJ411b7B1	1576825681	【维为道来】黄智贤：我在海峡论坛说我是中国人，回台湾三天后节目就被下架	03:28	张维为《这就是中国》第四十二期精彩片段2	571240	897	714	3280	715	2838	28485	898	513
45578535	BV16b411q7PZ	1551941229	【维为道来】当年，很多中国人支持学戈尔巴乔夫那一套……	05:00	张维为《这就是中国》第八期精彩片段1	126511	620	339	308	339	575	2562	621	103
65981439	BV194411q7KZ	1567142324	【维为道来】中国美国动手，欧洲会选边站吗？	02:17	张维为《这就是中国》第三十二期精彩片段2	185118	173	66	373	66	346	4514	173	81
62201698	BV1At411M7Kc	1564920487	【维为道来】戈尔巴乔夫能拿诺贝尔和平奖，俄罗斯人民还要感谢他吗？	02:37	张维为《这就是中国》第二十八期精彩片段4	111153	26	7	641	7	462	4698	26	134
46477609	BV1Zb411J7bw	1552745285	【维为道来】有些美国人很惊讶：中国怎么还不爆发“颜色革命”？	02:26	张维为《这就是中国》第九期精彩问答：中国模式（二）	460982	1691	1176	755	1176	1501	5212	1691	261
65142385	BV1B4411r7CE	1566628445	【维为道来】中国金融逐渐开放，但是以前的谨慎态度不能丢	02:41	张维为《这就是中国》第三十一期精彩片段2	71715	18	2	358	2	292	3663	18	60
83947507	BV1i7411i7ZP	1579327642	【这就是中国】毛克疾：种姓制度，当年却推动了印度历史的发展？	03:45	张维为《这就是中国》第45期精彩片段3	281678	855	877	466	877	802	9402	855	312
68356560	BV1QJ41137Vk	1568964516	【维为道来】香港回归之后，教材里新闻里的内容却都是贬低大陆的	03:33	张维为《这就是中国》第三十五期精彩片段3	168369	684	270	309	270	567	4663	684	156
65006040	BV1p4411R7fx	1566546934	【维为道来】英国人研究权贵资本主义排名，结果最严重的是香港	02:40	张维为《这就是中国》第三十一期精彩片段3	101487	663	147	351	147	458	3727	663	81
48257447	BV1Nb411g7YZ	1554374793	【维为道来】西方人和你谈人权，从来只说对他们有利的部分	03:06	张维为《这就是中国》第12集精彩片段	56204	445	133	268	133	370	1955	445	73
21442859	BV16W411u7oz	1522464919	留学生将来能有十分之一回来，我们的政策就是成功的！	01:52	邓小平翻译张维为回忆伟人邓小平教育改革的决心：恢复高考，打开留学之门，且没有数量限制。在邓小平看来：留学生将来能有十分之一回来，我们的政策就是成功的。如今改革开放40年，无数人的命运因教育改变，留学归国已成浪潮。一起来听这段往事！	423599	4257	394	1576	394	2419	5565	4257	388
95948521	BV1sE411G7zd	1584085395	【这就是中国】疫情带来经济下滑，是中日韩签下自贸协定的机会？	04:35	张维为《这就是中国》第四十八期精彩片段2	361110	692	2162	932	2162	1227	13652	692	755
19533363	BV16W411E7t5	1518495516	张维为、老胡、陈平、袁老师、金政委……这个拜年视频里大佬的节目你追了几个？	16:58	观视频工作室也在这里向各位B站的观众老爷们拜年了！	98979	338	1556	1147	1556	574	1330	338	123
285106135	BV1Jc411h73v	1585900594	【这就是中国】张维为：我讲了十几年，西方制度再不改革将一路走衰	03:00	张维为《这就是中国》第五十一期精彩片段3	185887	943	664	1096	664	846	13486	943	320
80068856	BV1AJ41147Qi	1576910989	【维为道来】香港媒体被资本控制，总是把问题怪到大陆头上	04:03	张维为《这就是中国》第42期精彩片段3	141553	563	282	470	282	639	6845	563	191
57218237	BV1Dx41197Hj	1561791974	范勇鹏：吸大麻也被当成“重要权力”，西方社会还能稳定吗？	03:58	张维为《这就是中国》第二十三期精彩片段2	247079	170	32	2706	32	2073	8859	170	453
53341248	BV1N4411L7yD	1558605018	【维为道来】一个华为就能让美国政府这么跳脚，中国反而更有信心了	05:01	张维为《这就是中国》第十九期精彩片段1	280637	1149	788	844	788	1087	5516	1149	284
59023137	BV1Lt411V7NP	1563011340	【维为道来】剥削全世界才能维系的“美国梦”，也该醒了	04:15	张维为《这就是中国》第二十五期精彩片段3	81044	524	285	331	285	344	3053	524	84
40938369	BV1yt411h7iF	1547697452	【维为道来】把群众的力量组织起来，才能治理好基层	04:38	张维为《这就是中国》第二集集锦	40608	586	411	247	411	237	1578	586	55
837662961	BV1Eg4y187DF	1586682101	【这就是中国】王绍光：西方先给中国扣个帽子，然后得出结论中国必将崩溃	05:32	张维为《这就是中国》第五十二期精彩片段2	164904	805	962	660	963	778	11199	805	196
35895495	BV19t411U7Tm	1542106248	张维为问答：中国现在不怕问题，但就怕有些人太不自信	07:24	11·2一勺思想圆桌会·选择的智慧——40年改革路  张维为老师问答部分第一集。	111666	170	73	1902	73	1108	3410	170	262
35003713	BV1Tb411P7tY	1540981013	维为道来：当年羡慕别人家用得起冰箱，今天我们造给全世界	09:24	维为道来·改革开放40周年系列第五集：开放思维	117294	163	118	2824	118	1165	4168	163	356
58754782	BV1vt411575D	1562843335	【维为道来】特朗普当初的这篇就职演讲，打了多少美粉公知的脸？	04:57	张维为《这就是中国》第二十五期	153949	620	711	714	711	976	4512	620	301
23140541	BV1Yp411f7np	1525734859	维为道来：中国自己的制度就肯定不如西方？对坚信这种理论的人，随他去吧	05:23	维为道来系列第二集	140613	5470	1397	1422	1397	1962	2102	5470	467
51435182	BV194411v7rB	1556964091	【维为道来】中国要“去西方中心论”，是自说自话吗？	03:08	张维为《这就是中国》第十六期精彩片段2	39571	248	113	146	113	168	1682	248	30
882848899	BV1bK4y1k7tv	1587032313	【这就是中国】张维为：中国依靠和平发展完成工业革命，这本身就是个奇迹	05:04	张维为《这就是中国》第五十三期精彩片段3	91249	414	207	423	207	472	7737	414	105
50332759	BV1s4411871G	1556097255	【这就是中国】我们欧洲不需要“一带一路”……真香！	04:26	张维为《这就是中国》第十五期编前会	210233	114	61	273	61	439	3267	114	62
79223513	BV1hJ411r7JG	1576317050	【维为道来】黄智贤：台湾“太阳花”一闹事，第二天日本物资就送到了	04:34	张维为《这就是中国》第41期精彩片段3	349945	1090	572	1316	572	1246	13815	1090	255
837997459	BV1og4y1z7nn	1587977321	【这就是中国】金一南：和美国过招就害怕，有些人缺乏长征精神再造	05:13	张维为《这就是中国》第五十四期精彩片段4	187538	616	744	1144	748	1143	12268	616	342
68259918	BV1pJ41137mk	1568879645	【维为道来】英国学者马丁雅克：香港很多人还不如我了解中国内地	08:37	张维为《这就是中国》第三十五期精彩片段2	309348	844	1908	1942	1908	2628	8312	844	872
17897208	BV1gW411B7kf	1514889476	中国共产党代表人民的利益，让中国“聚沙成塔”	01:33	12月31日，东南卫视播出跨年特别节目《思·享2018》，数位海内外学者围绕中国道路与世界未来等主题进行观点碰撞。谈到中国共产党与西方政党有何区别，张维为教授指出，西方政党几乎都是公开的部分利益党，而中国共产党代表广大人民的基本利益；韩毓海教授说，正是中国共产党赋予了积贫积弱的民族以能力，让中国“聚沙成塔”。	36552	1370	116	200	116	306	769	1370	89
61142512	BV1tt411w7qo	1564306243	【维为道来】访问时说中国是发展中国家，德国专家说那他们也是	04:22	张维为《这就是中国》第二十七期精彩片段4	199543	861	413	355	413	462	4078	861	81
83101659	BV1LJ411n7Cj	1578812099	【这就是中国】王绍光：中国拥有最大规模中产阶级，真实吗？	05:21	张维为《这就是中国》第44期精彩片段3	144545	1448	750	382	750	542	6181	1448	300
60149896	BV19t411E7wL	1563709402	【维为道来】西方想让中国变成全球化下的附庸，却反而被中国抓住机会……	04:12	张维为《这就是中国》第二十六期精彩片段3	146616	570	354	747	354	811	4588	570	290
51903278	BV1i4411v74R	1557379119	这就是中国：中国人应该找出西方根源，看看是不是有它自己说的那么好？	03:31	张维为《这就是中国》第十七期编前会	48011	295	66	148	66	195	1769	295	38
40325776	BV12t411s7Ky	1547106932	【维为道来】关于中国，我觉得没什么是不能谈的	04:41	张维为《这就是中国》第一集精华剪辑	76581	1251	352	489	352	416	2225	1251	66
17976640	BV1WW411B7tu	1515115121	张维为论坛舌战群儒，我们弄到一些珍贵的内部视频 P5	02:52	【张维为NEXUS思想者论坛珍贵内部视频Ⅴ】“我们最核心的观念是中庸之道。”谈及世界权力的秩序，张维为古为今用，介绍了中国传统思想的内涵，指出当今“一带一路”的指导思想也是共商、共享、共建。	183442	1221	622	1393	622	3326	2372	1221	726
93079004	BV1pE411j7N2	1583118121	【这就是中国】留学生连线：在纽约，有中国留学生仅因为戴了口罩被推到铁轨上	03:48	张维为《这就是中国》第四十六期精彩片段4	341620	1700	2204	864	2204	816	13414	1700	948
79826697	BV1BJ411t72P	1576737444	【维为道来】西方最大的Fake news，就是对中国的报道	03:32	张维为《这就是中国》第42期精彩片段1	126133	541	393	432	393	495	6411	541	140
45920640	BV1Vb411e7ok	1552223756	【维为道来】即使西方变得越来越极端，中国仍会坚持人类命运共同体	02:46	张维为《这就是中国》第八期精彩片段3	64972	442	180	250	180	256	2029	442	48
63251761	BV1o4411D76j	1565523806	张维为：关于香港的问题，我曾经这样回答BBC	02:28	张维为《这就是中国》第二十九期精彩片段4	400399	728	378	1111	378	1183	7920	728	850
39903168	BV1Lt411x7bL	1546599388	听张维为老师，讲《这就是中国》	00:31	《这就是中国》于1月7日开始，每周一晚9点30分东方卫视准时开播。	78096	295	63	432	63	237	2113	295	71
60200026	BV1Et411J7NU	1563762639	【维为道来】为什么5G这样的新技术会进一步发挥中国的优势？	05:54	张维为《这就是中国》精彩片段4	105231	312	327	607	327	480	3460	312	86
56094235	BV1N4411V7cC	1560937934	【维为道来】当年福山和我辩论，他认为阿拉伯之春会蔓延到中国	02:46	张维为《这就是中国》第二十二期精彩片段1	126398	94	28	844	28	564	4362	94	142
77773303	BV1qJ411z76z	1575251313	【维为道来】中国人先自信起来，再担心骄傲也不迟！	04:37	张维为《这就是中国》第三十九期精彩片段3	105873	852	440	801	440	665	6698	852	231
540081709	BV1vi4y1b7Dq	1585841638	【这就是中国】张维为：卫生安全指数美国排第一？很多西方排名可以当笑话看	04:00	张维为《这就是中国》第五十一期精彩片段2	185479	856	499	1358	499	989	13321	856	538
100161595	BV1Q7411S7WE	1585418464	【非同凡想】美国：人心散了，说好一起甩锅给中国的队友呢？	09:03	非同凡想0328：首次G20领导人“云会议”	664206	31	0	4298	0	2822	34608	31	557
92723837	BV1RE411J7rg	1582987553	【非同凡想】如果说中医是宝藏，才更需要我们去开发它	09:05	非同凡想：中医在新冠病毒爆发中的机遇	204428	3582	3444	3636	3444	2216	15116	3582	1165
87563934	BV147411t75k	1581157944	【非同凡想】特朗普国情咨文× 美国最好看的真人秀√	09:08	非同凡想：特朗普国情咨文	255424	1245	2847	1684	2847	1456	13227	1245	681
